Signe_FR;Signe_UE;ID_CATEGORIE_PRODUIT;Catégorie;ID_TYPE_PRODUIT;Classe_UE;SECTEUR;id_appellation;Appellation;id_denomination_geo;Dénomination;Produit;IdProduit;pro_etat;Lib_etat;CVI;Référence;Comité_National;Comité_Régional;Site_INAO;Délégation_Territoriale
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;206;Monthélie;923;"Monthélie premier cru Les Riottes";"Monthélie premier cru Les Riottes blanc";9450;2;Publié;"1B254 09";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;206;Monthélie;923;"Monthélie premier cru Les Riottes";"Monthélie premier cru Les Riottes rouge";9451;2;Publié;"1R254 09";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;206;Monthélie;924;"Monthélie premier cru Les Vignes Rondes";"Monthélie premier cru Les Vignes Rondes blanc";9452;2;Publié;"1B254 10";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;206;Monthélie;924;"Monthélie premier cru Les Vignes Rondes";"Monthélie premier cru Les Vignes Rondes rouge";9453;2;Publié;"1R254 10";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;206;Monthélie;926;"Monthélie premier cru";"Monthélie premier cru rouge";9454;2;Publié;1R254;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;206;Monthélie;925;"Monthélie premier cru Sur la Velle";"Monthélie premier cru Sur la Velle blanc";9455;2;Publié;"1B254 11";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;206;Monthélie;925;"Monthélie premier cru Sur la Velle";"Monthélie premier cru Sur la Velle rouge";9456;2;Publié;"1R254 11";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;206;Monthélie;914;Monthélie;"Monthélie rouge (ou Monthélie Côte de Beaune)";9457;2;Publié;1R253;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;207;Montrachet;927;Montrachet;Montrachet;7677;2;Publié;1B400;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;928;Morey-Saint-Denis;"Morey-Saint-Denis blanc";7711;2;Publié;1B255;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;929;"Morey-Saint-Denis premier cru Aux Charmes";"Morey-Saint-Denis premier cru Aux Charmes blanc";9243;2;Publié;"1B256 01";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;929;"Morey-Saint-Denis premier cru Aux Charmes";"Morey-Saint-Denis premier cru Aux Charmes rouge";9244;2;Publié;"1R256 01";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;930;"Morey-Saint-Denis premier cru Aux Cheseaux";"Morey-Saint-Denis premier cru Aux Cheseaux blanc";9245;2;Publié;"1B256 02";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;930;"Morey-Saint-Denis premier cru Aux Cheseaux";"Morey-Saint-Denis premier cru Aux Cheseaux rouge";9246;2;Publié;"1R256 02";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;949;"Morey-Saint-Denis premier cru";"Morey-Saint-Denis premier cru blanc";9247;2;Publié;1B256;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;931;"Morey-Saint-Denis premier cru Clos Baulet";"Morey-Saint-Denis premier cru Clos Baulet blanc";9248;2;Publié;"1B256 03";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;931;"Morey-Saint-Denis premier cru Clos Baulet";"Morey-Saint-Denis premier cru Clos Baulet rouge";9249;2;Publié;"1R256 03";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;933;"Morey-Saint-Denis premier cru Clos des Ormes";"Morey-Saint-Denis premier cru Clos des Ormes blanc";9250;2;Publié;"1B256 05";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;933;"Morey-Saint-Denis premier cru Clos des Ormes";"Morey-Saint-Denis premier cru Clos des Ormes rouge";9251;2;Publié;"1R256 05";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;932;"Morey-Saint-Denis premier cru Clos Sorbè";"Morey-Saint-Denis premier cru Clos Sorbè blanc";9252;2;Publié;"1B256 04";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;932;"Morey-Saint-Denis premier cru Clos Sorbè";"Morey-Saint-Denis premier cru Clos Sorbè rouge";9253;2;Publié;"1R256 04";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;934;"Morey-Saint-Denis premier cru Côte Rotie";"Morey-Saint-Denis premier cru Côte Rotie blanc";9254;2;Publié;"1B256 06";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;934;"Morey-Saint-Denis premier cru Côte Rotie";"Morey-Saint-Denis premier cru Côte Rotie rouge";5632;2;Publié;"1R256 06";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;935;"Morey-Saint-Denis premier cru La Bussière";"Morey-Saint-Denis premier cru La Bussière blanc";9255;2;Publié;"1B256 07";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;935;"Morey-Saint-Denis premier cru La Bussière";"Morey-Saint-Denis premier cru La Bussière rouge";9256;2;Publié;"1R256 07";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;936;"Morey-Saint-Denis premier cru La Riotte";"Morey-Saint-Denis premier cru La Riotte blanc";9257;2;Publié;"1B256 08";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;936;"Morey-Saint-Denis premier cru La Riotte";"Morey-Saint-Denis premier cru La Riotte rouge";9258;2;Publié;"1R256 08";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;937;"Morey-Saint-Denis premier cru Le Village";"Morey-Saint-Denis premier cru Le Village blanc";9259;2;Publié;"1B256 09";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;937;"Morey-Saint-Denis premier cru Le Village";"Morey-Saint-Denis premier cru Le Village rouge";9260;2;Publié;"1R256 09";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;938;"Morey-Saint-Denis premier cru Les Blanchards";"Morey-Saint-Denis premier cru Les Blanchards blanc";9261;2;Publié;"1B256 10";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;938;"Morey-Saint-Denis premier cru Les Blanchards";"Morey-Saint-Denis premier cru Les Blanchards rouge";9262;2;Publié;"1R256 10";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;939;"Morey-Saint-Denis premier cru Les Chaffots";"Morey-Saint-Denis premier cru Les Chaffots blanc";9263;2;Publié;"1B256 11";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;939;"Morey-Saint-Denis premier cru Les Chaffots";"Morey-Saint-Denis premier cru Les Chaffots rouge";9264;2;Publié;"1R256 11";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;940;"Morey-Saint-Denis premier cru Les Charrières";"Morey-Saint-Denis premier cru Les Charrières blanc";9265;2;Publié;"1B256 12";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;940;"Morey-Saint-Denis premier cru Les Charrières";"Morey-Saint-Denis premier cru Les Charrières rouge";9266;2;Publié;"1R256 12";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;941;"Morey-Saint-Denis premier cru Les Chenevery";"Morey-Saint-Denis premier cru Les Chenevery blanc";9267;2;Publié;"1B256 13";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;941;"Morey-Saint-Denis premier cru Les Chenevery";"Morey-Saint-Denis premier cru Les Chenevery rouge";9268;2;Publié;"1R256 13";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;942;"Morey-Saint-Denis premier cru Les Faconnières";"Morey-Saint-Denis premier cru Les Faconnières blanc";9269;2;Publié;"1B256 14";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;942;"Morey-Saint-Denis premier cru Les Faconnières";"Morey-Saint-Denis premier cru Les Faconnières rouge";9270;2;Publié;"1R256 14";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;943;"Morey-Saint-Denis premier cru Les Genavrières";"Morey-Saint-Denis premier cru Les Genavrières blanc";9271;2;Publié;"1B256 15";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;943;"Morey-Saint-Denis premier cru Les Genavrières";"Morey-Saint-Denis premier cru Les Genavrières rouge";9272;2;Publié;"1R256 15";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;944;"Morey-Saint-Denis premier cru Les Gruenchers";"Morey-Saint-Denis premier cru Les Gruenchers blanc";9273;2;Publié;"1B256 16";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;944;"Morey-Saint-Denis premier cru Les Gruenchers";"Morey-Saint-Denis premier cru Les Gruenchers rouge";9274;2;Publié;"1R256 16";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;945;"Morey-Saint-Denis premier cru Les Millandes";"Morey-Saint-Denis premier cru Les Millandes blanc";9275;2;Publié;"1B256 17";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;945;"Morey-Saint-Denis premier cru Les Millandes";"Morey-Saint-Denis premier cru Les Millandes rouge";9276;2;Publié;"1R256 17";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;946;"Morey-Saint-Denis premier cru Les Ruchots";"Morey-Saint-Denis premier cru Les Ruchots blanc";9277;2;Publié;"1B256 18";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;946;"Morey-Saint-Denis premier cru Les Ruchots";"Morey-Saint-Denis premier cru Les Ruchots rouge";9278;2;Publié;"1R256 18";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;947;"Morey-Saint-Denis premier cru Les Sorbès";"Morey-Saint-Denis premier cru Les Sorbès blanc";9279;2;Publié;"1B256 19";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;947;"Morey-Saint-Denis premier cru Les Sorbès";"Morey-Saint-Denis premier cru Les Sorbès rouge";9280;2;Publié;"1R256 19";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;948;"Morey-Saint-Denis premier cru Monts Luisants";"Morey-Saint-Denis premier cru Monts Luisants blanc";9281;2;Publié;"1B256 20";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;948;"Morey-Saint-Denis premier cru Monts Luisants";"Morey-Saint-Denis premier cru Monts Luisants rouge";9282;2;Publié;"1R256 20";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;949;"Morey-Saint-Denis premier cru";"Morey-Saint-Denis premier cru rouge";9283;2;Publié;1R256;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;208;Morey-Saint-Denis;928;Morey-Saint-Denis;"Morey-Saint-Denis rouge";9284;2;Publié;1R255;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;209;Morgon;950;Morgon;"Morgon ou Morgon cru du Beaujolais";10247;2;Publié;1R390;;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;210;Moulin-à-Vent;958;Moulin-à-Vent;"Moulin-à-Vent ou Moulin-à-Vent cru du Beaujolais";10248;2;Publié;1R391;;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;211;Musigny;973;Musigny;"Musigny blanc";7709;2;Publié;1B405;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;211;Musigny;973;Musigny;"Musigny rouge";8368;2;Publié;1R405;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;974;Nuits-Saint-Georges;"Nuits-Saint-Georges blanc";7701;2;Publié;1B406;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;975;"Nuits-Saint-Georges premier cru Aux Argillas";"Nuits-Saint-Georges premier cru Aux Argillas blanc";9839;2;Publié;"1B407 01";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;975;"Nuits-Saint-Georges premier cru Aux Argillas";"Nuits-Saint-Georges premier cru Aux Argillas rouge";9840;2;Publié;"1R407 01";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;976;"Nuits-Saint-Georges premier cru Aux Boudots";"Nuits-Saint-Georges premier cru Aux Boudots blanc";9841;2;Publié;"1B407 02";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;976;"Nuits-Saint-Georges premier cru Aux Boudots";"Nuits-Saint-Georges premier cru Aux Boudots rouge";9842;2;Publié;"1R407 02";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;977;"Nuits-Saint-Georges premier cru Aux Bousselots";"Nuits-Saint-Georges premier cru Aux Bousselots blanc";9843;2;Publié;"1B407 03";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;977;"Nuits-Saint-Georges premier cru Aux Bousselots";"Nuits-Saint-Georges premier cru Aux Bousselots rouge";9844;2;Publié;"1R407 03";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;978;"Nuits-Saint-Georges premier cru Aux Chaignots";"Nuits-Saint-Georges premier cru Aux Chaignots blanc";9845;2;Publié;"1B407 04";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;978;"Nuits-Saint-Georges premier cru Aux Chaignots";"Nuits-Saint-Georges premier cru Aux Chaignots rouge";9846;2;Publié;"1R407 04";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;979;"Nuits-Saint-Georges premier cru Aux Champs Perdrix";"Nuits-Saint-Georges premier cru Aux Champs Perdrix blanc";9847;2;Publié;"1B407 05";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;979;"Nuits-Saint-Georges premier cru Aux Champs Perdrix";"Nuits-Saint-Georges premier cru Aux Champs Perdrix rouge";9848;2;Publié;"1R407 05";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;980;"Nuits-Saint-Georges premier cru Aux Cras";"Nuits-Saint-Georges premier cru Aux Cras blanc";9849;2;Publié;"1B407 06";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;980;"Nuits-Saint-Georges premier cru Aux Cras";"Nuits-Saint-Georges premier cru Aux Cras rouge";9850;2;Publié;"1R407 06";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;981;"Nuits-Saint-Georges premier cru Aux Murgers";"Nuits-Saint-Georges premier cru Aux Murgers blanc";9851;2;Publié;"1B407 07";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;981;"Nuits-Saint-Georges premier cru Aux Murgers";"Nuits-Saint-Georges premier cru Aux Murgers rouge";9852;2;Publié;"1R407 07";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;982;"Nuits-Saint-Georges premier cru Aux Perdrix";"Nuits-Saint-Georges premier cru Aux Perdrix blanc";9853;2;Publié;"1B407 08";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;982;"Nuits-Saint-Georges premier cru Aux Perdrix";"Nuits-Saint-Georges premier cru Aux Perdrix rouge";9854;2;Publié;"1R407 08";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;983;"Nuits-Saint-Georges premier cru Aux Thorey";"Nuits-Saint-Georges premier cru Aux Thorey blanc";9855;2;Publié;"1B407 09";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;983;"Nuits-Saint-Georges premier cru Aux Thorey";"Nuits-Saint-Georges premier cru Aux Thorey rouge";9856;2;Publié;"1R407 09";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;984;"Nuits-Saint-Georges premier cru Aux Vignerondes";"Nuits-Saint-Georges premier cru Aux Vignerondes blanc";9857;2;Publié;"1B407 10";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;984;"Nuits-Saint-Georges premier cru Aux Vignerondes";"Nuits-Saint-Georges premier cru Aux Vignerondes rouge";9858;2;Publié;"1R407 10";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;1016;"Nuits-Saint-Georges premier cru";"Nuits-Saint-Georges premier cru blanc";9859;2;Publié;1B407;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;985;"Nuits-Saint-Georges premier cru Chaines Carteaux";"Nuits-Saint-Georges premier cru Chaines Carteaux blanc";9860;2;Publié;"1B407 11";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;985;"Nuits-Saint-Georges premier cru Chaines Carteaux";"Nuits-Saint-Georges premier cru Chaines Carteaux rouge";9861;2;Publié;"1R407 11";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;986;"Nuits-Saint-Georges premier cru Château Gris";"Nuits-Saint-Georges premier cru Château Gris blanc";9862;2;Publié;"1B407 12";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;986;"Nuits-Saint-Georges premier cru Château Gris";"Nuits-Saint-Georges premier cru Château Gris rouge";9863;2;Publié;"1R407 12";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;987;"Nuits-Saint-Georges premier cru Clos Arlot";"Nuits-Saint-Georges premier cru Clos Arlot blanc";9864;2;Publié;"1B407 13";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;987;"Nuits-Saint-Georges premier cru Clos Arlot";"Nuits-Saint-Georges premier cru Clos Arlot rouge";9865;2;Publié;"1R407 13";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;989;"Nuits-Saint-Georges premier cru Clos de la Maréchale";"Nuits-Saint-Georges premier cru Clos de la Maréchale blanc";9866;2;Publié;"1B407 15";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;989;"Nuits-Saint-Georges premier cru Clos de la Maréchale";"Nuits-Saint-Georges premier cru Clos de la Maréchale rouge";9867;2;Publié;"1R407 15";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;990;"Nuits-Saint-Georges premier cru Clos des Argillières";"Nuits-Saint-Georges premier cru Clos des Argillières blanc";9868;2;Publié;"1B407 16";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;990;"Nuits-Saint-Georges premier cru Clos des Argillières";"Nuits-Saint-Georges premier cru Clos des Argillières rouge";9869;2;Publié;"1R407 16";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;991;"Nuits-Saint-Georges premier cru Clos des Corvées";"Nuits-Saint-Georges premier cru Clos des Corvées blanc";9870;2;Publié;"1B407 17";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;992;"Nuits-Saint-Georges premier cru Clos des Corvées Pagets";"Nuits-Saint-Georges premier cru Clos des Corvées Pagets blanc";9871;2;Publié;"1B407 18";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;992;"Nuits-Saint-Georges premier cru Clos des Corvées Pagets";"Nuits-Saint-Georges premier cru Clos des Corvées Pagets rouge";9872;2;Publié;"1R407 18";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;991;"Nuits-Saint-Georges premier cru Clos des Corvées";"Nuits-Saint-Georges premier cru Clos des Corvées rouge";9873;2;Publié;"1R407 17";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";1;"Vin tranquille";2;Vins;VITICOLE;212;Nuits-Saint-Georges;993;"Nuits-Saint-Georges premier cru Clos des Forêts Saint-Georges";"Nuits-Saint-Georges premier cru Clos des Forêts Saint-Georges blanc";9874;2;Publié;"1B407 19";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
